ClinVar_ID,Position_GRCh38,Category,label,is_pearl,ssim,lssim,delta_ssim,delta_lssim,delta_insulation,loop_integrity,struct_disruption_ratio,vep_score,sift_score,cadd_phred,dist_to_lcr,dist_to_nearest_enhancer,dist_to_nearest_ctcf,dist_to_tss,in_hbb_gene,log_dist_lcr,log_dist_enhancer,log_dist_ctcf,log_dist_tss,cat_missense,cat_nonsense,cat_splice,cat_frameshift,cat_synonymous,cat_3_prime_UTR,cat_5_prime_UTR,cat_promoter,cat_other,cat_non_coding
VCV002736437,5226304,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0142,0.0,5.4615,0.15,-1.0,7.0,49496,36,21325,36,1,4.6946,1.5682,4.3289,1.5682,0,0,0,0,0,0,0,0,1,0
VCV000797671,5226305,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0143,0.0,5.5384,0.15,-1.0,6.6,49495,37,21326,37,1,4.6946,1.5798,4.3289,1.5798,0,0,0,0,0,0,0,0,1,0
VCV002806723,5226307,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0141,0.0,5.4615,0.15,-1.0,0.8,49493,39,21328,39,1,4.6946,1.6021,4.329,1.6021,0,0,0,0,0,0,0,0,1,0
VCV002807382,5226308,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0145,0.0,5.3846,0.15,-1.0,1.2,49492,40,21329,40,1,4.6945,1.6128,4.329,1.6128,0,0,0,0,0,0,0,0,1,0
VCV002124508,5226311,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0142,0.0,5.5384,0.15,-1.0,1.9,49489,43,21332,43,1,4.6945,1.6435,4.3291,1.6435,0,0,0,0,0,0,0,0,1,0
VCV001110755,5226312,intronic,0,0,0.9987,0.993,0.0013,0.007,0.014,0.0,5.3846,0.15,-1.0,4.2,49488,44,21333,44,1,4.6945,1.6532,4.3291,1.6532,0,0,0,0,0,0,0,0,1,0
VCV002824238,5226313,intronic,0,0,0.9988,0.9932,0.0012,0.0068,0.0139,0.0,5.6666,0.15,-1.0,0.9,49487,45,21334,45,1,4.6945,1.6628,4.3291,1.6628,0,0,0,0,0,0,0,0,1,0
VCV001662786,5226313,intronic,0,0,0.9988,0.9932,0.0012,0.0068,0.0139,0.0,5.6666,0.15,-1.0,0.7,49487,45,21334,45,1,4.6945,1.6628,4.3291,1.6628,0,0,0,0,0,0,0,0,1,0
VCV002847426,5226315,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0143,0.0,5.4615,0.15,-1.0,0.9,49485,47,21336,47,1,4.6945,1.6812,4.3291,1.6812,0,0,0,0,0,0,0,0,1,0
VCV001138442,5226316,intronic,0,0,0.9988,0.9931,0.0012,0.0069,0.0137,0.0,5.75,0.15,-1.0,3.9,49484,48,21337,48,1,4.6945,1.6902,4.3292,1.6902,0,0,0,0,0,0,0,0,1,0
VCV002694305,5226317,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0139,0.0,5.3846,0.15,-1.0,-1.0,49483,49,21338,49,1,4.6945,1.699,4.3292,1.699,0,0,0,0,0,0,0,0,1,0
VCV001094628,5226319,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.5,49481,51,21340,51,1,4.6944,1.716,4.3292,1.716,0,0,0,0,0,0,0,0,1,0
VCV002107558,5226320,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,3.2,49480,52,21341,52,1,4.6944,1.7243,4.3292,1.7243,0,0,0,0,0,0,0,0,1,0
VCV002697109,5226321,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0139,0.0,5.4615,0.15,-1.0,0.3,49479,53,21342,53,1,4.6944,1.7324,4.3293,1.7324,0,0,0,0,0,0,0,0,1,0
VCV000869354,5226322,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0141,0.0,5.3846,0.15,-1.0,3.8,49478,54,21343,54,1,4.6944,1.7404,4.3293,1.7404,0,0,0,0,0,0,0,0,1,0
VCV001115568,5226323,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0138,0.0,5.3846,0.15,-1.0,3.9,49477,55,21344,55,1,4.6944,1.7482,4.3293,1.7482,0,0,0,0,0,0,0,0,1,0
VCV004766669,5226324,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.8,49476,56,21345,56,1,4.6944,1.7559,4.3293,1.7559,0,0,0,0,0,0,0,0,1,0
VCV002856031,5226326,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0142,0.0,5.3077,0.15,-1.0,1.1,49474,58,21347,58,1,4.6944,1.7709,4.3294,1.7709,0,0,0,0,0,0,0,0,1,0
VCV002062347,5226329,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.9,49471,61,21350,61,1,4.6944,1.7924,4.3294,1.7924,0,0,0,0,0,0,0,0,1,0
VCV001602775,5226331,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0138,0.0,5.3077,0.15,-1.0,0.3,49469,63,21352,63,1,4.6943,1.8062,4.3295,1.8062,0,0,0,0,0,0,0,0,1,0
VCV001122528,5226331,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0138,0.0,5.3077,0.15,-1.0,0.2,49469,63,21352,63,1,4.6943,1.8062,4.3295,1.8062,0,0,0,0,0,0,0,0,1,0
VCV001084304,5226331,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0138,0.0,5.3077,0.15,-1.0,0.2,49469,63,21352,63,1,4.6943,1.8062,4.3295,1.8062,0,0,0,0,0,0,0,0,1,0
VCV002856346,5226332,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0139,0.0,5.4615,0.15,-1.0,1.2,49468,64,21353,64,1,4.6943,1.8129,4.3295,1.8129,0,0,0,0,0,0,0,0,1,0
VCV001610083,5226333,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0142,0.0,5.4615,0.15,-1.0,1.2,49467,65,21354,65,1,4.6943,1.8195,4.3295,1.8195,0,0,0,0,0,0,0,0,1,0
VCV002709663,5226334,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0143,0.0,5.3846,0.15,-1.0,1.3,49466,66,21355,66,1,4.6943,1.8261,4.3295,1.8261,0,0,0,0,0,0,0,0,1,0
VCV004735712,5226336,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.9,49464,68,21357,68,1,4.6943,1.8388,4.3296,1.8388,0,0,0,0,0,0,0,0,1,0
VCV002873169,5226338,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0143,0.0,5.5384,0.15,-1.0,0.4,49462,70,21359,70,1,4.6943,1.8513,4.3296,1.8513,0,0,0,0,0,0,0,0,1,0
VCV002765807,5226339,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0141,0.0,5.5384,0.15,-1.0,0.2,49461,71,21360,71,1,4.6943,1.8573,4.3296,1.8573,0,0,0,0,0,0,0,0,1,0
VCV002107559,5226340,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,0.6,49460,72,21361,72,1,4.6943,1.8633,4.3296,1.8633,0,0,0,0,0,0,0,0,1,0
VCV001157380,5226340,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,0.4,49460,72,21361,72,1,4.6943,1.8633,4.3296,1.8633,0,0,0,0,0,0,0,0,1,0
VCV001119536,5226342,intronic,0,0,0.9987,0.9932,0.0013,0.0068,0.014,0.0,5.2307,0.15,-1.0,1.0,49458,74,21363,74,1,4.6942,1.8751,4.3297,1.8751,0,0,0,0,0,0,0,0,1,0
VCV001088912,5226343,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0138,0.0,5.3846,0.15,-1.0,1.2,49457,75,21364,75,1,4.6942,1.8808,4.3297,1.8808,0,0,0,0,0,0,0,0,1,0
VCV001657398,5226344,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0139,0.0,5.4615,0.15,-1.0,1.2,49456,76,21365,76,1,4.6942,1.8865,4.3297,1.8865,0,0,0,0,0,0,0,0,1,0
VCV001101564,5226345,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0138,0.0,5.3846,0.15,-1.0,4.0,49455,77,21366,77,1,4.6942,1.8921,4.3297,1.8921,0,0,0,0,0,0,0,0,1,0
VCV001611650,5226346,intronic,0,0,0.9988,0.993,0.0012,0.007,0.0135,0.0,5.8333,0.15,-1.0,0.2,49454,78,21367,78,1,4.6942,1.8976,4.3298,1.8976,0,0,0,0,0,0,0,0,1,0
VCV002025654,5226347,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.9,49453,79,21368,79,1,4.6942,1.9031,4.3298,1.9031,0,0,0,0,0,0,0,0,1,0
VCV002019850,5226347,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,-1.0,49453,79,21368,79,1,4.6942,1.9031,4.3298,1.9031,0,0,0,0,0,0,0,0,1,0
VCV001655708,5226348,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0143,0.0,5.5384,0.15,-1.0,2.8,49452,80,21369,80,1,4.6942,1.9085,4.3298,1.9085,0,0,0,0,0,0,0,0,1,0
VCV002831007,5226351,intronic,0,0,0.9988,0.9931,0.0012,0.0069,0.0136,0.0,5.75,0.15,-1.0,1.2,49449,83,21372,83,1,4.6942,1.9243,4.3299,1.9243,0,0,0,0,0,0,0,0,1,0
VCV001549965,5226352,intronic,0,0,0.9988,0.9931,0.0012,0.0069,0.0137,0.0,5.75,0.15,-1.0,0.7,49448,84,21373,84,1,4.6942,1.9294,4.3299,1.9294,0,0,0,0,0,0,0,0,1,0
VCV002760286,5226355,intronic,0,0,0.9987,0.993,0.0013,0.007,0.014,0.0,5.3846,0.15,-1.0,0.2,49445,87,21376,87,1,4.6941,1.9445,4.3299,1.9445,0,0,0,0,0,0,0,0,1,0
VCV002790355,5226356,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0138,0.0,5.4615,0.15,-1.0,0.3,49444,88,21377,88,1,4.6941,1.9494,4.33,1.9494,0,0,0,0,0,0,0,0,1,0
VCV000763631,5226356,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0138,0.0,5.4615,0.15,-1.0,0.8,49444,88,21377,88,1,4.6941,1.9494,4.33,1.9494,0,0,0,0,0,0,0,0,1,0
VCV002847814,5226358,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.5,49442,90,21379,90,1,4.6941,1.959,4.33,1.959,0,0,0,0,0,0,0,0,1,0
VCV001661917,5226358,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.014,0.0,5.4615,0.15,-1.0,0.4,49442,90,21379,90,1,4.6941,1.959,4.33,1.959,0,0,0,0,0,0,0,0,1,0
VCV002103994,5226360,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0142,0.0,5.3077,0.15,-1.0,0.9,49440,92,21381,92,1,4.6941,1.9685,4.33,1.9685,0,0,0,0,0,0,0,0,1,0
VCV002804976,5226363,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0141,0.0,5.3846,0.15,-1.0,0.3,49437,95,21384,95,1,4.6941,1.9823,4.3301,1.9823,0,0,0,0,0,0,0,0,1,0
VCV001167977,5226363,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0141,0.0,5.3846,0.15,-1.0,-1.0,49437,95,21384,95,1,4.6941,1.9823,4.3301,1.9823,0,0,0,0,0,0,0,0,1,0
VCV002159789,5226364,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,-1.0,49436,96,21385,96,1,4.6941,1.9868,4.3301,1.9868,0,0,0,0,0,0,0,0,1,0
VCV001584154,5226364,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,-1.0,49436,96,21385,96,1,4.6941,1.9868,4.3301,1.9868,0,0,0,0,0,0,0,0,1,0
VCV001148302,5226364,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,1.8,49436,96,21385,96,1,4.6941,1.9868,4.3301,1.9868,0,0,0,0,0,0,0,0,1,0
VCV001097054,5226364,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,-1.0,49436,96,21385,96,1,4.6941,1.9868,4.3301,1.9868,0,0,0,0,0,0,0,0,1,0
VCV001080158,5226364,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,1.4,49436,96,21385,96,1,4.6941,1.9868,4.3301,1.9868,0,0,0,0,0,0,0,0,1,0
VCV001099709,5226365,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.014,0.0,5.3077,0.15,-1.0,0.7,49435,97,21386,97,1,4.694,1.9912,4.3301,1.9912,0,0,0,0,0,0,0,0,1,0
VCV002036940,5226366,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0143,0.0,5.3846,0.15,-1.0,0.4,49434,98,21387,98,1,4.694,1.9956,4.3302,1.9956,0,0,0,0,0,0,0,0,1,0
VCV001146145,5226366,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0143,0.0,5.3846,0.15,-1.0,1.1,49434,98,21387,98,1,4.694,1.9956,4.3302,1.9956,0,0,0,0,0,0,0,0,1,0
VCV001089483,5226366,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0143,0.0,5.3846,0.15,-1.0,1.2,49434,98,21387,98,1,4.694,1.9956,4.3302,1.9956,0,0,0,0,0,0,0,0,1,0
VCV001586850,5226367,intronic,0,0,0.9988,0.9931,0.0012,0.0069,0.0137,0.0,5.75,0.15,-1.0,2.4,49433,99,21388,99,1,4.694,2.0,4.3302,2.0,0,0,0,0,0,0,0,0,1,0
VCV002135493,5226370,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0137,0.0,5.3846,0.15,-1.0,1.5,49430,102,21391,102,1,4.694,2.0128,4.3303,2.0128,0,0,0,0,0,0,0,0,1,0
VCV000793209,5226370,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0137,0.0,5.3846,0.15,-1.0,0.5,49430,102,21391,102,1,4.694,2.0128,4.3303,2.0128,0,0,0,0,0,0,0,0,1,0
VCV000765761,5226370,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0137,0.0,5.3846,0.15,-1.0,-1.0,49430,102,21391,102,1,4.694,2.0128,4.3303,2.0128,0,0,0,0,0,0,0,0,1,0
VCV002845297,5226371,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0138,0.0,5.3846,0.1,-1.0,-1.0,49429,103,21392,103,1,4.694,2.017,4.3303,2.017,0,0,0,0,0,0,0,0,1,0
VCV002099827,5226372,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0141,0.0,5.4615,0.15,-1.0,1.3,49428,104,21393,104,1,4.694,2.0212,4.3303,2.0212,0,0,0,0,0,0,0,0,1,0
VCV000796030,5226372,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0141,0.0,5.4615,0.15,-1.0,1.3,49428,104,21393,104,1,4.694,2.0212,4.3303,2.0212,0,0,0,0,0,0,0,0,1,0
VCV002736477,5226373,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0143,0.0,5.5384,0.15,-1.0,0.4,49427,105,21394,105,1,4.694,2.0253,4.3303,2.0253,0,0,0,0,0,0,0,0,1,0
VCV003633051,5226374,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0142,0.0,5.3077,0.15,-1.0,0.5,49426,106,21395,106,1,4.694,2.0294,4.3303,2.0294,0,0,0,0,0,0,0,0,1,0
VCV000763383,5226374,intronic,0,0,0.9987,0.9931,0.0013,0.0069,0.0142,0.0,5.3077,0.15,-1.0,0.5,49426,106,21395,106,1,4.694,2.0294,4.3303,2.0294,0,0,0,0,0,0,0,0,1,0
VCV001124939,5226375,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0142,0.0,5.4615,0.15,-1.0,6.2,49425,107,21396,107,1,4.694,2.0334,4.3304,2.0334,0,0,0,0,0,0,0,0,1,0
VCV002763854,5226376,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0141,0.0,5.4615,0.1,-1.0,-1.0,49424,108,21397,108,1,4.6939,2.0374,4.3304,2.0374,0,0,0,0,0,0,0,0,1,0
VCV001663300,5226377,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0142,0.0,5.4615,0.15,-1.0,0.6,49423,109,21398,109,1,4.6939,2.0414,4.3304,2.0414,0,0,0,0,0,0,0,0,1,0
VCV002045391,5226378,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0141,0.0,5.4615,0.15,-1.0,0.9,49422,110,21399,110,1,4.6939,2.0453,4.3304,2.0453,0,0,0,0,0,0,0,0,1,0
VCV001618173,5226379,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0138,0.0,5.4615,0.15,-1.0,5.7,49421,111,21400,111,1,4.6939,2.0492,4.3304,2.0492,0,0,0,0,0,0,0,0,1,0
VCV000766084,5226379,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0138,0.0,5.4615,0.15,-1.0,-1.0,49421,111,21400,111,1,4.6939,2.0492,4.3304,2.0492,0,0,0,0,0,0,0,0,1,0
VCV001637547,5226382,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.014,0.0,5.5384,0.15,-1.0,2.1,49418,114,21403,114,1,4.6939,2.0607,4.3305,2.0607,0,0,0,0,0,0,0,0,1,0
VCV001121394,5226382,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.014,0.0,5.5384,0.15,-1.0,2.4,49418,114,21403,114,1,4.6939,2.0607,4.3305,2.0607,0,0,0,0,0,0,0,0,1,0
VCV002829137,5226386,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0139,0.0,5.3846,0.1,-1.0,-1.0,49414,118,21407,118,1,4.6939,2.0755,4.3306,2.0755,0,0,0,0,0,0,0,0,1,0
VCV001562797,5226390,intronic,0,0,0.9986,0.9928,0.0014,0.0072,0.0147,0.0,5.1428,0.15,-1.0,0.5,49410,122,21411,122,1,4.6938,2.0899,4.3307,2.0899,0,0,0,0,0,0,0,0,1,0
VCV001119125,5226390,intronic,0,0,0.9986,0.9928,0.0014,0.0072,0.0147,0.0,5.1428,0.15,-1.0,-1.0,49410,122,21411,122,1,4.6938,2.0899,4.3307,2.0899,0,0,0,0,0,0,0,0,1,0
VCV001094229,5226393,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0142,0.0,5.3846,0.15,-1.0,0.7,49407,125,21414,125,1,4.6938,2.1004,4.3307,2.1004,0,0,0,0,0,0,0,0,1,0
VCV001537336,5226394,intronic,0,0,0.9988,0.993,0.0012,0.007,0.0133,0.0,5.8333,0.15,-1.0,1.4,49406,126,21415,126,1,4.6938,2.1038,4.3307,2.1038,0,0,0,0,0,0,0,0,1,0
VCV001127800,5226394,intronic,0,0,0.9988,0.993,0.0012,0.007,0.0133,0.0,5.8333,0.15,-1.0,1.4,49406,126,21415,126,1,4.6938,2.1038,4.3307,2.1038,0,0,0,0,0,0,0,0,1,0
VCV001665450,5226396,intronic,0,0,0.9987,0.993,0.0013,0.007,0.0141,0.0,5.3846,0.15,-1.0,4.7,49404,128,21417,128,1,4.6938,2.1106,4.3308,2.1106,0,0,0,0,0,0,0,0,1,0
VCV002014931,5226397,intronic,0,0,0.9987,0.9929,0.0013,0.0071,0.0142,0.0,5.4615,0.1,-1.0,-1.0,49403,129,21418,129,1,4.6938,2.1139,4.3308,2.1139,0,0,0,0,0,0,0,0,1,0
VCV001565090,5226399,intronic,0,0,0.9987,0.9928,0.0013,0.0072,0.0143,0.0,5.5384,0.15,-1.0,0.1,49401,131,21420,131,1,4.6937,2.1206,4.3308,2.1206,0,0,0,0,0,0,0,0,1,0
VCV001644289,5226401,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0145,0.0,5.4666,0.15,-1.0,3.0,49399,133,21422,133,1,4.6937,2.1271,4.3309,2.1271,0,0,0,0,0,0,0,0,1,0
VCV000766521,5226402,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,0.7,49398,134,21423,134,1,4.6937,2.1303,4.3309,2.1303,0,0,0,0,0,0,0,0,1,0
VCV002821601,5226403,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,0.9,49397,135,21424,135,1,4.6937,2.1335,4.3309,2.1335,0,0,0,0,0,0,0,0,1,0
VCV001139479,5226403,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,1.0,49397,135,21424,135,1,4.6937,2.1335,4.3309,2.1335,0,0,0,0,0,0,0,0,1,0
VCV002798327,5226404,intronic,0,0,0.9985,0.9915,0.0015,0.0085,0.015,0.0,5.6666,0.15,-1.0,0.6,49396,136,21425,136,1,4.6937,2.1367,4.3309,2.1367,0,0,0,0,0,0,0,0,1,0
VCV002771547,5226407,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,0.2,49393,139,21428,139,1,4.6937,2.1461,4.331,2.1461,0,0,0,0,0,0,0,0,1,0
VCV002810430,5226408,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,3.1,49392,140,21429,140,1,4.6937,2.1492,4.331,2.1492,0,0,0,0,0,0,0,0,1,0
VCV001102136,5226408,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,3.7,49392,140,21429,140,1,4.6937,2.1492,4.331,2.1492,0,0,0,0,0,0,0,0,1,0
VCV002089612,5226409,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.15,-1.0,2.5,49391,141,21430,141,1,4.6937,2.1523,4.331,2.1523,0,0,0,0,0,0,0,0,1,0
VCV002877762,5226410,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,6.5,49390,142,21431,142,1,4.6936,2.1553,4.3311,2.1553,0,0,0,0,0,0,0,0,1,0
VCV002793504,5226411,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,0.5,49389,143,21432,143,1,4.6936,2.1584,4.3311,2.1584,0,0,0,0,0,0,0,0,1,0
VCV001641954,5226411,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,-1.0,49389,143,21432,143,1,4.6936,2.1584,4.3311,2.1584,0,0,0,0,0,0,0,0,1,0
VCV001158961,5226412,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,1.8,49388,144,21433,144,1,4.6936,2.1614,4.3311,2.1614,0,0,0,0,0,0,0,0,1,0
VCV002757925,5226413,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.15,-1.0,4.6,49387,145,21434,145,1,4.6936,2.1644,4.3311,2.1644,0,0,0,0,0,0,0,0,1,0
VCV002134337,5226413,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.15,-1.0,4.8,49387,145,21434,145,1,4.6936,2.1644,4.3311,2.1644,0,0,0,0,0,0,0,0,1,0
VCV002808336,5226414,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.015,0.0,5.4,0.15,-1.0,0.9,49386,146,21435,146,1,4.6936,2.1673,4.3311,2.1673,0,0,0,0,0,0,0,0,1,0
VCV001123082,5226417,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,0.7,49383,149,21438,149,1,4.6936,2.1761,4.3312,2.1761,0,0,0,0,0,0,0,0,1,0
VCV001124975,5226419,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.15,-1.0,0.6,49381,151,21440,151,1,4.6936,2.1818,4.3312,2.1818,0,0,0,0,0,0,0,0,1,0
VCV002795099,5226420,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0151,0.0,5.4666,0.15,-1.0,1.3,49380,152,21441,152,1,4.6936,2.1847,4.3313,2.1847,0,0,0,0,0,0,0,0,1,0
VCV001158508,5226420,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0151,0.0,5.4666,0.15,-1.0,-1.0,49380,152,21441,152,1,4.6936,2.1847,4.3313,2.1847,0,0,0,0,0,0,0,0,1,0
VCV000797626,5226421,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,5.2,49379,153,21442,153,1,4.6936,2.1875,4.3313,2.1875,0,0,0,0,0,0,0,0,1,0
VCV001094269,5226425,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.1,-1.0,-1.0,49375,157,21446,157,1,4.6935,2.1987,4.3314,2.1987,0,0,0,0,0,0,0,0,1,0
VCV001101596,5226428,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0144,0.0,5.6,0.15,-1.0,0.1,49372,160,21449,160,1,4.6935,2.2068,4.3314,2.2068,0,0,0,0,0,0,0,0,1,0
VCV001626697,5226429,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,0.2,49371,161,21450,161,1,4.6935,2.2095,4.3314,2.2095,0,0,0,0,0,0,0,0,1,0
VCV002817790,5226433,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,3.2,49367,165,21454,165,1,4.6934,2.2201,4.3315,2.2201,0,0,0,0,0,0,0,0,1,0
VCV001135734,5226434,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0151,0.0,5.4,0.15,-1.0,1.4,49366,166,21455,166,1,4.6934,2.2227,4.3315,2.2227,0,0,0,0,0,0,0,0,1,0
VCV001114903,5226434,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0151,0.0,5.4,0.15,-1.0,0.3,49366,166,21455,166,1,4.6934,2.2227,4.3315,2.2227,0,0,0,0,0,0,0,0,1,0
VCV001082749,5226434,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0151,0.0,5.4,0.15,-1.0,0.3,49366,166,21455,166,1,4.6934,2.2227,4.3315,2.2227,0,0,0,0,0,0,0,0,1,0
VCV000797670,5226435,intronic,0,0,0.9986,0.9919,0.0014,0.0081,0.0144,0.0,5.7857,0.15,-1.0,2.2,49365,167,21456,167,1,4.6934,2.2253,4.3316,2.2253,0,0,0,0,0,0,0,0,1,0
VCV002816740,5226437,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.15,-1.0,1.6,49363,169,21458,169,1,4.6934,2.2304,4.3316,2.2304,0,0,0,0,0,0,0,0,1,0
VCV001113861,5226437,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.15,-1.0,1.8,49363,169,21458,169,1,4.6934,2.2304,4.3316,2.2304,0,0,0,0,0,0,0,0,1,0
VCV001077721,5226438,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,1.0,49362,170,21459,170,1,4.6934,2.233,4.3316,2.233,0,0,0,0,0,0,0,0,1,0
VCV000766523,5226438,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,1.3,49362,170,21459,170,1,4.6934,2.233,4.3316,2.233,0,0,0,0,0,0,0,0,1,0
